State,Total_Expenses,Product,Sales,Market_Size,Profit,Market,Marketing,Product_Type,Inventory,Type
New Hampshire,12.0,Green Tea,46.0,Small Market,46.0,East,0,Tea,473.0,Regular
New Hampshire,11.0,Green Tea,46.0,Small Market,47.0,East,0,Tea,430.0,Regular
New Hampshire,11.0,Green Tea,46.0,Small Market,47.0,East,0,Tea,387.0,Regular
New Hampshire,11.0,Green Tea,46.0,Small Market,47.0,East,0,Tea,344.0,Regular
New Hampshire,63.0,Caffe Mocha,90.0,Small Market,-10.0,East,34,Espresso,261.0,Regular
New Hampshire,68.0,Caffe Mocha,104.0,Small Market,-7.0,East,39,Espresso,256.0,Regular
New Hampshire,70.0,Caffe Mocha,107.0,Small Market,-7.0,East,40,Espresso,251.0,Regular
New Hampshire,69.0,Caffe Mocha,107.0,Small Market,-6.0,East,40,Espresso,261.0,Regular
New Hampshire,68.0,Caffe Mocha,104.0,Small Market,-7.0,East,39,Espresso,282.0,Regular
New Hampshire,77.0,Caffe Mocha,125.0,Small Market,-4.0,East,47,Espresso,313.0,Regular
New Hampshire,83.0,Caffe Mocha,141.0,Small Market,-1.0,East,53,Espresso,338.0,Regular
New Hampshire,87.0,Caffe Mocha,151.0,Small Market,1.0,East,57,Espresso,332.0,Regular
New Hampshire,69.0,Caffe Mocha,106.0,Small Market,-7.0,East,40,Espresso,325.0,Regular
New Hampshire,71.0,Caffe Mocha,109.0,Small Market,-7.0,East,41,Espresso,320.0,Regular
New Hampshire,70.0,Caffe Mocha,106.0,Small Market,-8.0,East,40,Espresso,325.0,Regular
New Hampshire,73.0,Caffe Mocha,118.0,Small Market,-4.0,East,44,Espresso,335.0,Regular
New Hampshire,66.0,Caffe Mocha,101.0,Small Market,-16.0,East,34,Espresso,261.0,Regular
New Hampshire,68.0,Caffe Mocha,111.0,Small Market,-10.0,East,39,Espresso,256.0,Regular
New Hampshire,70.0,Caffe Mocha,114.0,Small Market,-10.0,East,40,Espresso,251.0,Regular
New Hampshire,69.0,Caffe Mocha,114.0,Small Market,-9.0,East,40,Espresso,261.0,Regular
New Hampshire,63.0,Caffe Mocha,103.0,Small Market,-10.0,East,39,Espresso,282.0,Regular
New Hampshire,72.0,Caffe Mocha,124.0,Small Market,-6.0,East,47,Espresso,313.0,Regular
New Hampshire,77.0,Caffe Mocha,140.0,Small Market,-1.0,East,53,Espresso,338.0,Regular
New Hampshire,81.0,Caffe Mocha,150.0,Small Market,1.0,East,57,Espresso,332.0,Regular
New Hampshire,69.0,Caffe Mocha,113.0,Small Market,-10.0,East,40,Espresso,325.0,Regular
New Hampshire,71.0,Caffe Mocha,116.0,Small Market,-10.0,East,41,Espresso,320.0,Regular
New Hampshire,70.0,Caffe Mocha,113.0,Small Market,-12.0,East,40,Espresso,325.0,Regular
New Hampshire,73.0,Caffe Mocha,126.0,Small Market,-6.0,East,44,Espresso,335.0,Regular
New Hampshire,46.0,Lemon,76.0,Small Market,-4.0,East,12,Herbal Tea,197.0,Decaf
New Hampshire,45.0,Lemon,74.0,Small Market,-4.0,East,12,Herbal Tea,193.0,Decaf
New Hampshire,45.0,Lemon,75.0,Small Market,-3.0,East,12,Herbal Tea,190.0,Decaf
New Hampshire,47.0,Lemon,79.0,Small Market,-3.0,East,13,Herbal Tea,197.0,Decaf
New Hampshire,46.0,Lemon,81.0,Small Market,-1.0,East,13,Herbal Tea,212.0,Decaf
New Hampshire,46.0,Lemon,82.0,Small Market,0.0,East,13,Herbal Tea,236.0,Decaf
New Hampshire,46.0,Lemon,82.0,Small Market,0.0,East,13,Herbal Tea,252.0,Decaf
New Hampshire,47.0,Lemon,86.0,Small Market,1.0,East,14,Herbal Tea,248.0,Decaf
New Hampshire,49.0,Lemon,91.0,Small Market,2.0,East,15,Herbal Tea,244.0,Decaf
New Hampshire,46.0,Lemon,77.0,Small Market,-3.0,East,12,Herbal Tea,240.0,Decaf
New Hampshire,45.0,Lemon,74.0,Small Market,-4.0,East,12,Herbal Tea,243.0,Decaf
New Hampshire,47.0,Lemon,88.0,Small Market,2.0,East,14,Herbal Tea,250.0,Decaf
New Hampshire,48.0,Lemon,85.0,Small Market,-6.0,East,12,Herbal Tea,197.0,Decaf
New Hampshire,45.0,Lemon,79.0,Small Market,-6.0,East,12,Herbal Tea,193.0,Decaf
New Hampshire,45.0,Lemon,80.0,Small Market,-4.0,East,12,Herbal Tea,190.0,Decaf
New Hampshire,47.0,Lemon,84.0,Small Market,-4.0,East,13,Herbal Tea,197.0,Decaf
New Hampshire,43.0,Lemon,80.0,Small Market,-1.0,East,13,Herbal Tea,212.0,Decaf
New Hampshire,43.0,Lemon,81.0,Small Market,0.0,East,13,Herbal Tea,236.0,Decaf
New Hampshire,43.0,Lemon,81.0,Small Market,0.0,East,13,Herbal Tea,252.0,Decaf
New Hampshire,44.0,Lemon,85.0,Small Market,1.0,East,14,Herbal Tea,248.0,Decaf
New Hampshire,49.0,Lemon,97.0,Small Market,3.0,East,15,Herbal Tea,244.0,Decaf
New Hampshire,46.0,Lemon,82.0,Small Market,-4.0,East,12,Herbal Tea,240.0,Decaf
New Hampshire,45.0,Lemon,79.0,Small Market,-6.0,East,12,Herbal Tea,243.0,Decaf
New Hampshire,47.0,Lemon,94.0,Small Market,3.0,East,14,Herbal Tea,250.0,Decaf
New Hampshire,17.0,Darjeeling,45.0,Small Market,10.0,East,5,Tea,821.0,Regular
New Hampshire,16.0,Darjeeling,45.0,Small Market,11.0,East,5,Tea,818.0,Regular
New Hampshire,16.0,Darjeeling,45.0,Small Market,11.0,East,5,Tea,816.0,Regular
New Hampshire,16.0,Darjeeling,47.0,Small Market,12.0,East,5,Tea,820.0,Regular
New Hampshire,17.0,Darjeeling,49.0,Small Market,12.0,East,5,Tea,829.0,Regular
New Hampshire,18.0,Darjeeling,58.0,Small Market,17.0,East,6,Tea,843.0,Regular
New Hampshire,19.0,Darjeeling,61.0,Small Market,17.0,East,7,Tea,854.0,Regular
New Hampshire,18.0,Darjeeling,63.0,Small Market,20.0,East,7,Tea,851.0,Regular
New Hampshire,17.0,Darjeeling,48.0,Small Market,12.0,East,5,Tea,848.0,Regular
New Hampshire,17.0,Darjeeling,52.0,Small Market,14.0,East,5,Tea,846.0,Regular
New Hampshire,16.0,Darjeeling,39.0,Small Market,8.0,East,4,Tea,848.0,Regular
New Hampshire,15.0,Darjeeling,41.0,Small Market,10.0,East,4,Tea,851.0,Regular
New Hampshire,18.0,Darjeeling,50.0,Small Market,16.0,East,5,Tea,821.0,Regular
New Hampshire,16.0,Darjeeling,48.0,Small Market,16.0,East,5,Tea,818.0,Regular
New Hampshire,16.0,Darjeeling,48.0,Small Market,16.0,East,5,Tea,816.0,Regular
New Hampshire,16.0,Darjeeling,50.0,Small Market,18.0,East,5,Tea,820.0,Regular
New Hampshire,16.0,Darjeeling,49.0,Small Market,17.0,East,5,Tea,829.0,Regular
New Hampshire,17.0,Darjeeling,57.0,Small Market,23.0,East,6,Tea,843.0,Regular
New Hampshire,18.0,Darjeeling,60.0,Small Market,23.0,East,7,Tea,854.0,Regular
New Hampshire,17.0,Darjeeling,62.0,Small Market,28.0,East,7,Tea,851.0,Regular
New Hampshire,17.0,Darjeeling,51.0,Small Market,18.0,East,5,Tea,848.0,Regular
New Hampshire,17.0,Darjeeling,55.0,Small Market,21.0,East,5,Tea,846.0,Regular
New Hampshire,16.0,Darjeeling,42.0,Small Market,12.0,East,4,Tea,848.0,Regular
New Hampshire,15.0,Darjeeling,44.0,Small Market,15.0,East,4,Tea,851.0,Regular
New Hampshire,44.0,Regular Espresso,65.0,Small Market,-8.0,East,11,Espresso,169.0,Regular
New Hampshire,44.0,Regular Espresso,68.0,Small Market,-6.0,East,11,Espresso,165.0,Regular
New Hampshire,46.0,Regular Espresso,75.0,Small Market,-4.0,East,12,Espresso,162.0,Regular
New Hampshire,45.0,Regular Espresso,65.0,Small Market,-9.0,East,11,Espresso,169.0,Regular
New Hampshire,45.0,Regular Espresso,76.0,Small Market,-3.0,East,12,Espresso,182.0,Regular
New Hampshire,46.0,Regular Espresso,78.0,Small Market,-3.0,East,13,Espresso,204.0,Regular
New Hampshire,49.0,Regular Espresso,89.0,Small Market,0.0,East,15,Espresso,219.0,Regular
New Hampshire,45.0,Regular Espresso,65.0,Small Market,-9.0,East,11,Espresso,215.0,Regular
New Hampshire,42.0,Regular Espresso,54.0,Small Market,-12.0,East,9,Espresso,212.0,Regular
New Hampshire,43.0,Regular Espresso,56.0,Small Market,-12.0,East,9,Espresso,209.0,Regular
New Hampshire,45.0,Regular Espresso,76.0,Small Market,-3.0,East,12,Espresso,211.0,Regular
New Hampshire,41.0,Regular Espresso,45.0,Small Market,-16.0,East,7,Espresso,218.0,Regular
New Hampshire,46.0,Regular Espresso,73.0,Small Market,-12.0,East,11,Espresso,169.0,Regular
New Hampshire,44.0,Regular Espresso,72.0,Small Market,-9.0,East,11,Espresso,165.0,Regular
New Hampshire,46.0,Regular Espresso,80.0,Small Market,-6.0,East,12,Espresso,162.0,Regular
New Hampshire,45.0,Regular Espresso,69.0,Small Market,-13.0,East,11,Espresso,169.0,Regular
New Hampshire,42.0,Regular Espresso,75.0,Small Market,-4.0,East,12,Espresso,182.0,Regular
New Hampshire,43.0,Regular Espresso,77.0,Small Market,-4.0,East,13,Espresso,204.0,Regular
New Hampshire,46.0,Regular Espresso,88.0,Small Market,0.0,East,15,Espresso,219.0,Regular
New Hampshire,42.0,Regular Espresso,64.0,Small Market,-12.0,East,11,Espresso,215.0,Regular
New Hampshire,42.0,Regular Espresso,58.0,Small Market,-18.0,East,9,Espresso,212.0,Regular
New Hampshire,43.0,Regular Espresso,60.0,Small Market,-18.0,East,9,Espresso,209.0,Regular
New Hampshire,45.0,Regular Espresso,81.0,Small Market,-4.0,East,12,Espresso,211.0,Regular
New Hampshire,41.0,Regular Espresso,48.0,Small Market,-24.0,East,7,Espresso,218.0,Regular
New Mexico,46.0,Columbian,120.0,Small Market,26.0,South,15,Coffee,372.0,Regular
New Mexico,45.0,Columbian,114.0,Small Market,24.0,South,14,Coffee,366.0,Regular
New Mexico,46.0,Columbian,119.0,Small Market,26.0,South,15,Coffee,361.0,Regular
New Mexico,48.0,Columbian,125.0,Small Market,27.0,South,16,Coffee,372.0,Regular
New Mexico,49.0,Columbian,132.0,Small Market,31.0,South,17,Coffee,397.0,Regular
New Mexico,51.0,Columbian,156.0,Small Market,43.0,South,20,Coffee,436.0,Regular
New Mexico,52.0,Columbian,160.0,Small Market,44.0,South,21,Coffee,467.0,Regular
New Mexico,52.0,Columbian,160.0,Small Market,44.0,South,21,Coffee,460.0,Regular
New Mexico,50.0,Columbian,139.0,Small Market,34.0,South,18,Coffee,453.0,Regular
New Mexico,46.0,Columbian,114.0,Small Market,23.0,South,14,Coffee,447.0,Regular
New Mexico,46.0,Columbian,109.0,Small Market,20.0,South,14,Coffee,452.0,Regular
New Mexico,47.0,Columbian,122.0,Small Market,27.0,South,15,Coffee,462.0,Regular
New Mexico,48.0,Columbian,134.0,Small Market,41.0,South,15,Coffee,372.0,Regular
New Mexico,45.0,Columbian,121.0,Small Market,36.0,South,14,Coffee,366.0,Regular
New Mexico,46.0,Columbian,127.0,Small Market,39.0,South,15,Coffee,361.0,Regular
New Mexico,48.0,Columbian,133.0,Small Market,40.0,South,16,Coffee,372.0,Regular
New Mexico,46.0,Columbian,131.0,Small Market,43.0,South,17,Coffee,397.0,Regular
New Mexico,47.0,Columbian,155.0,Small Market,59.0,South,20,Coffee,436.0,Regular
New Mexico,48.0,Columbian,159.0,Small Market,61.0,South,21,Coffee,467.0,Regular
New Mexico,48.0,Columbian,159.0,Small Market,61.0,South,21,Coffee,460.0,Regular
New Mexico,50.0,Columbian,148.0,Small Market,50.0,South,18,Coffee,453.0,Regular
New Mexico,46.0,Columbian,121.0,Small Market,34.0,South,14,Coffee,447.0,Regular
New Mexico,46.0,Columbian,116.0,Small Market,30.0,South,14,Coffee,452.0,Regular
New Mexico,47.0,Columbian,130.0,Small Market,40.0,South,15,Coffee,462.0,Regular
New Mexico,50.0,Decaf Irish Cream,99.0,Small Market,-39.0,South,27,Coffee,525.0,Decaf
New Mexico,49.0,Decaf Irish Cream,102.0,Small Market,-31.0,South,26,Coffee,625.0,Decaf
New Mexico,51.0,Decaf Irish Cream,106.0,Small Market,-33.0,South,27,Coffee,715.0,Decaf
New Mexico,51.0,Decaf Irish Cream,133.0,Small Market,-11.0,South,28,Coffee,840.0,Decaf
New Mexico,53.0,Decaf Irish Cream,136.0,Small Market,-15.0,South,30,Coffee,973.0,Decaf
New Mexico,59.0,Decaf Irish Cream,141.0,Small Market,-34.0,South,35,Coffee,1142.0,Decaf
New Mexico,60.0,Decaf Irish Cream,169.0,Small Market,-11.0,South,37,Coffee,1334.0,Decaf
New Mexico,61.0,Decaf Irish Cream,139.0,Small Market,-42.0,South,37,Coffee,1439.0,Decaf
New Mexico,55.0,Decaf Irish Cream,115.0,Small Market,-44.0,South,32,Coffee,1574.0,Decaf
New Mexico,49.0,Decaf Irish Cream,109.0,Small Market,-26.0,South,26,Coffee,1698.0,Decaf
New Mexico,48.0,Decaf Irish Cream,122.0,Small Market,-8.0,South,25,Coffee,1804.0,Decaf
New Mexico,52.0,Decaf Irish Cream,160.0,Small Market,16.0,South,28,Coffee,1898.0,Decaf
New Mexico,52.0,Decaf Irish Cream,111.0,Small Market,-61.0,South,27,Coffee,525.0,Decaf
New Mexico,49.0,Decaf Irish Cream,109.0,Small Market,-46.0,South,26,Coffee,625.0,Decaf
New Mexico,51.0,Decaf Irish Cream,113.0,Small Market,-49.0,South,27,Coffee,715.0,Decaf
New Mexico,51.0,Decaf Irish Cream,142.0,Small Market,-16.0,South,28,Coffee,840.0,Decaf
New Mexico,49.0,Decaf Irish Cream,135.0,Small Market,-21.0,South,30,Coffee,973.0,Decaf
New Mexico,55.0,Decaf Irish Cream,140.0,Small Market,-47.0,South,35,Coffee,1142.0,Decaf
New Mexico,56.0,Decaf Irish Cream,167.0,Small Market,-15.0,South,37,Coffee,1334.0,Decaf
New Mexico,57.0,Decaf Irish Cream,138.0,Small Market,-58.0,South,37,Coffee,1439.0,Decaf
New Mexico,55.0,Decaf Irish Cream,123.0,Small Market,-65.0,South,32,Coffee,1574.0,Decaf
New Mexico,49.0,Decaf Irish Cream,116.0,Small Market,-39.0,South,26,Coffee,1698.0,Decaf
New Mexico,48.0,Decaf Irish Cream,130.0,Small Market,-12.0,South,25,Coffee,1804.0,Decaf
New Mexico,52.0,Decaf Irish Cream,171.0,Small Market,24.0,South,28,Coffee,1898.0,Decaf
New Mexico,63.0,Caffe Mocha,90.0,Small Market,-10.0,South,34,Espresso,261.0,Regular
New Mexico,68.0,Caffe Mocha,104.0,Small Market,-7.0,South,39,Espresso,256.0,Regular
New Mexico,70.0,Caffe Mocha,107.0,Small Market,-7.0,South,40,Espresso,251.0,Regular
New Mexico,69.0,Caffe Mocha,107.0,Small Market,-6.0,South,40,Espresso,261.0,Regular
New Mexico,68.0,Caffe Mocha,104.0,Small Market,-7.0,South,39,Espresso,282.0,Regular
New Mexico,76.0,Caffe Mocha,125.0,Small Market,-3.0,South,47,Espresso,313.0,Regular
New Mexico,83.0,Caffe Mocha,141.0,Small Market,-1.0,South,53,Espresso,338.0,Regular
New Mexico,86.0,Caffe Mocha,151.0,Small Market,2.0,South,57,Espresso,332.0,Regular
New Mexico,70.0,Caffe Mocha,106.0,Small Market,-8.0,South,40,Espresso,325.0,Regular
New Mexico,70.0,Caffe Mocha,109.0,Small Market,-6.0,South,41,Espresso,320.0,Regular
New Mexico,69.0,Caffe Mocha,106.0,Small Market,-7.0,South,40,Espresso,325.0,Regular
New Mexico,74.0,Caffe Mocha,118.0,Small Market,-5.0,South,44,Espresso,335.0,Regular
New Mexico,66.0,Caffe Mocha,101.0,Small Market,-16.0,South,34,Espresso,261.0,Regular
New Mexico,68.0,Caffe Mocha,111.0,Small Market,-10.0,South,39,Espresso,256.0,Regular
New Mexico,70.0,Caffe Mocha,114.0,Small Market,-10.0,South,40,Espresso,251.0,Regular
New Mexico,69.0,Caffe Mocha,114.0,Small Market,-9.0,South,40,Espresso,261.0,Regular
New Mexico,63.0,Caffe Mocha,103.0,Small Market,-10.0,South,39,Espresso,282.0,Regular
New Mexico,71.0,Caffe Mocha,124.0,Small Market,-4.0,South,47,Espresso,313.0,Regular
New Mexico,77.0,Caffe Mocha,140.0,Small Market,-1.0,South,53,Espresso,338.0,Regular
New Mexico,80.0,Caffe Mocha,150.0,Small Market,3.0,South,57,Espresso,332.0,Regular
New Mexico,70.0,Caffe Mocha,113.0,Small Market,-12.0,South,40,Espresso,325.0,Regular
New Mexico,70.0,Caffe Mocha,116.0,Small Market,-9.0,South,41,Espresso,320.0,Regular
New Mexico,69.0,Caffe Mocha,113.0,Small Market,-10.0,South,40,Espresso,325.0,Regular
New Mexico,74.0,Caffe Mocha,126.0,Small Market,-7.0,South,44,Espresso,335.0,Regular
New Mexico,38.0,Decaf Espresso,82.0,Small Market,9.0,South,11,Espresso,196.0,Decaf
New Mexico,39.0,Decaf Espresso,82.0,Small Market,8.0,South,11,Espresso,191.0,Decaf
New Mexico,38.0,Decaf Espresso,85.0,Small Market,11.0,South,11,Espresso,187.0,Decaf
New Mexico,39.0,Decaf Espresso,88.0,Small Market,12.0,South,12,Espresso,195.0,Decaf
New Mexico,39.0,Decaf Espresso,92.0,Small Market,14.0,South,12,Espresso,212.0,Decaf
New Mexico,41.0,Decaf Espresso,96.0,Small Market,14.0,South,13,Espresso,239.0,Decaf
New Mexico,41.0,Decaf Espresso,103.0,Small Market,18.0,South,14,Espresso,258.0,Decaf
New Mexico,42.0,Decaf Espresso,105.0,Small Market,18.0,South,14,Espresso,253.0,Decaf
New Mexico,39.0,Decaf Espresso,91.0,Small Market,13.0,South,12,Espresso,248.0,Decaf
New Mexico,39.0,Decaf Espresso,92.0,Small Market,14.0,South,12,Espresso,244.0,Decaf
New Mexico,39.0,Decaf Espresso,82.0,Small Market,8.0,South,11,Espresso,248.0,Decaf
New Mexico,39.0,Decaf Espresso,89.0,Small Market,12.0,South,12,Espresso,256.0,Decaf
New Mexico,40.0,Decaf Espresso,92.0,Small Market,14.0,South,11,Espresso,196.0,Decaf
New Mexico,39.0,Decaf Espresso,87.0,Small Market,12.0,South,11,Espresso,191.0,Decaf
New Mexico,38.0,Decaf Espresso,91.0,Small Market,16.0,South,11,Espresso,187.0,Decaf
New Mexico,39.0,Decaf Espresso,94.0,Small Market,18.0,South,12,Espresso,195.0,Decaf
New Mexico,36.0,Decaf Espresso,91.0,Small Market,19.0,South,12,Espresso,212.0,Decaf
New Mexico,38.0,Decaf Espresso,95.0,Small Market,19.0,South,13,Espresso,239.0,Decaf
New Mexico,38.0,Decaf Espresso,102.0,Small Market,25.0,South,14,Espresso,258.0,Decaf
New Mexico,39.0,Decaf Espresso,104.0,Small Market,25.0,South,14,Espresso,253.0,Decaf
New Mexico,39.0,Decaf Espresso,97.0,Small Market,19.0,South,12,Espresso,248.0,Decaf
New Mexico,39.0,Decaf Espresso,98.0,Small Market,21.0,South,12,Espresso,244.0,Decaf
New Mexico,39.0,Decaf Espresso,87.0,Small Market,12.0,South,11,Espresso,248.0,Decaf
New Mexico,39.0,Decaf Espresso,95.0,Small Market,18.0,South,12,Espresso,256.0,Decaf
New Mexico,16.0,Chamomile,45.0,Small Market,11.0,South,5,Herbal Tea,821.0,Decaf
New Mexico,17.0,Chamomile,45.0,Small Market,10.0,South,5,Herbal Tea,818.0,Decaf
New Mexico,17.0,Chamomile,45.0,Small Market,10.0,South,5,Herbal Tea,816.0,Decaf
New Mexico,16.0,Chamomile,47.0,Small Market,12.0,South,5,Herbal Tea,820.0,Decaf
New Mexico,17.0,Chamomile,49.0,Small Market,12.0,South,5,Herbal Tea,829.0,Decaf
New Mexico,17.0,Chamomile,58.0,Small Market,18.0,South,6,Herbal Tea,843.0,Decaf
New Mexico,19.0,Chamomile,61.0,Small Market,17.0,South,7,Herbal Tea,854.0,Decaf
New Mexico,19.0,Chamomile,63.0,Small Market,19.0,South,7,Herbal Tea,851.0,Decaf
New Mexico,16.0,Chamomile,48.0,Small Market,13.0,South,5,Herbal Tea,848.0,Decaf
New Mexico,17.0,Chamomile,52.0,Small Market,14.0,South,5,Herbal Tea,846.0,Decaf
New Mexico,15.0,Chamomile,39.0,Small Market,9.0,South,4,Herbal Tea,848.0,Decaf
New Mexico,16.0,Chamomile,41.0,Small Market,9.0,South,4,Herbal Tea,851.0,Decaf
New Mexico,17.0,Chamomile,50.0,Small Market,17.0,South,5,Herbal Tea,821.0,Decaf
New Mexico,17.0,Chamomile,48.0,Small Market,15.0,South,5,Herbal Tea,818.0,Decaf
New Mexico,17.0,Chamomile,48.0,Small Market,15.0,South,5,Herbal Tea,816.0,Decaf
New Mexico,16.0,Chamomile,50.0,Small Market,18.0,South,5,Herbal Tea,820.0,Decaf
New Mexico,16.0,Chamomile,49.0,Small Market,17.0,South,5,Herbal Tea,829.0,Decaf
New Mexico,16.0,Chamomile,57.0,Small Market,25.0,South,6,Herbal Tea,843.0,Decaf
New Mexico,18.0,Chamomile,60.0,Small Market,23.0,South,7,Herbal Tea,854.0,Decaf
New Mexico,18.0,Chamomile,62.0,Small Market,26.0,South,7,Herbal Tea,851.0,Decaf
New Mexico,16.0,Chamomile,51.0,Small Market,19.0,South,5,Herbal Tea,848.0,Decaf
New Mexico,17.0,Chamomile,55.0,Small Market,21.0,South,5,Herbal Tea,846.0,Decaf
New Mexico,15.0,Chamomile,42.0,Small Market,13.0,South,4,Herbal Tea,848.0,Decaf
New Mexico,16.0,Chamomile,44.0,Small Market,13.0,South,4,Herbal Tea,851.0,Decaf
New Mexico,30.0,Lemon,62.0,Small Market,4.0,South,8,Herbal Tea,965.0,Decaf
New Mexico,30.0,Lemon,63.0,Small Market,5.0,South,8,Herbal Tea,961.0,Decaf
New Mexico,30.0,Lemon,63.0,Small Market,5.0,South,8,Herbal Tea,958.0,Decaf
New Mexico,30.0,Lemon,61.0,Small Market,3.0,South,8,Herbal Tea,964.0,Decaf
New Mexico,30.0,Lemon,68.0,Small Market,7.0,South,9,Herbal Tea,976.0,Decaf
New Mexico,30.0,Lemon,70.0,Small Market,8.0,South,9,Herbal Tea,996.0,Decaf
New Mexico,31.0,Lemon,75.0,Small Market,10.0,South,10,Herbal Tea,1010.0,Decaf
New Mexico,34.0,Lemon,90.0,Small Market,15.0,South,12,Herbal Tea,1007.0,Decaf
New Mexico,31.0,Lemon,72.0,Small Market,8.0,South,10,Herbal Tea,1003.0,Decaf
New Mexico,31.0,Lemon,68.0,Small Market,6.0,South,9,Herbal Tea,1000.0,Decaf
New Mexico,30.0,Lemon,64.0,Small Market,5.0,South,8,Herbal Tea,1003.0,Decaf
New Mexico,31.0,Lemon,69.0,Small Market,7.0,South,9,Herbal Tea,1009.0,Decaf
New Mexico,32.0,Lemon,69.0,Small Market,6.0,South,8,Herbal Tea,965.0,Decaf
New Mexico,30.0,Lemon,67.0,Small Market,7.0,South,8,Herbal Tea,961.0,Decaf
New Mexico,30.0,Lemon,67.0,Small Market,7.0,South,8,Herbal Tea,958.0,Decaf
New Mexico,30.0,Lemon,65.0,Small Market,4.0,South,8,Herbal Tea,964.0,Decaf
New Mexico,28.0,Lemon,67.0,Small Market,10.0,South,9,Herbal Tea,976.0,Decaf
New Mexico,28.0,Lemon,69.0,Small Market,11.0,South,9,Herbal Tea,996.0,Decaf
New Mexico,29.0,Lemon,74.0,Small Market,14.0,South,10,Herbal Tea,1010.0,Decaf
New Mexico,32.0,Lemon,89.0,Small Market,21.0,South,12,Herbal Tea,1007.0,Decaf
New Mexico,31.0,Lemon,77.0,Small Market,12.0,South,10,Herbal Tea,1003.0,Decaf
New Mexico,31.0,Lemon,72.0,Small Market,9.0,South,9,Herbal Tea,1000.0,Decaf
New Mexico,30.0,Lemon,68.0,Small Market,7.0,South,8,Herbal Tea,1003.0,Decaf
New Mexico,31.0,Lemon,74.0,Small Market,10.0,South,9,Herbal Tea,1009.0,Decaf
New Mexico,44.0,Caffe Latte,65.0,Small Market,-8.0,South,11,Espresso,169.0,Regular
New Mexico,45.0,Caffe Latte,68.0,Small Market,-7.0,South,11,Espresso,104.0,Regular
New Mexico,45.0,Caffe Latte,75.0,Small Market,-3.0,South,12,Espresso,36.0,Regular
New Mexico,45.0,Caffe Latte,65.0,Small Market,-9.0,South,11,Espresso,-39.0,Regular
New Mexico,46.0,Caffe Latte,76.0,Small Market,-4.0,South,12,Espresso,-104.0,Regular
New Mexico,46.0,Caffe Latte,78.0,Small Market,-3.0,South,13,Espresso,-180.0,Regular
New Mexico,48.0,Caffe Latte,89.0,Small Market,1.0,South,15,Espresso,-258.0,Regular
New Mexico,44.0,Caffe Latte,65.0,Small Market,-8.0,South,11,Espresso,-347.0,Regular
New Mexico,42.0,Caffe Latte,54.0,Small Market,-12.0,South,9,Espresso,-412.0,Regular
New Mexico,43.0,Caffe Latte,56.0,Small Market,-12.0,South,9,Espresso,-466.0,Regular
New Mexico,46.0,Caffe Latte,76.0,Small Market,-4.0,South,12,Espresso,-522.0,Regular
New Mexico,40.0,Caffe Latte,45.0,Small Market,-15.0,South,7,Espresso,-598.0,Regular
New Mexico,46.0,Caffe Latte,73.0,Small Market,-12.0,South,11,Espresso,169.0,Regular
New Mexico,45.0,Caffe Latte,72.0,Small Market,-10.0,South,11,Espresso,104.0,Regular
New Mexico,45.0,Caffe Latte,80.0,Small Market,-4.0,South,12,Espresso,36.0,Regular
New Mexico,45.0,Caffe Latte,69.0,Small Market,-13.0,South,11,Espresso,-39.0,Regular
New Mexico,43.0,Caffe Latte,75.0,Small Market,-6.0,South,12,Espresso,-104.0,Regular
New Mexico,43.0,Caffe Latte,77.0,Small Market,-4.0,South,13,Espresso,-180.0,Regular
New Mexico,45.0,Caffe Latte,88.0,Small Market,1.0,South,15,Espresso,-258.0,Regular
New Mexico,41.0,Caffe Latte,64.0,Small Market,-11.0,South,11,Espresso,-347.0,Regular
New Mexico,42.0,Caffe Latte,58.0,Small Market,-18.0,South,9,Espresso,-412.0,Regular
New Mexico,43.0,Caffe Latte,60.0,Small Market,-18.0,South,9,Espresso,-466.0,Regular
New Mexico,46.0,Caffe Latte,81.0,Small Market,-6.0,South,12,Espresso,-522.0,Regular
New Mexico,40.0,Caffe Latte,48.0,Small Market,-22.0,South,7,Espresso,-598.0,Regular
New York,34.0,Green Tea,198.0,Major Market,83.0,East,22,Tea,460.0,Regular
New York,27.0,Green Tea,150.0,Major Market,84.0,East,15,Tea,456.0,Regular
New York,33.0,Green Tea,208.0,Major Market,123.0,East,24,Tea,499.0,Regular
